CumulativeMethodScore,CumulativeTaskScore,CumulativeMethodTaskPairScore
2.4895858416889602,1.807286923413988e-06,15.656959505270617
4.285393739872829,1.8259599385531704,3.643104961281707
2.623038674919298,4.454123308005112,26.75552743679072
2.6610368308039294,0.0,2.6610368308039294
0.9912621423625605,0.0,2.1696238813809274
5.049777607672373,0.0,9.774968300754132
0.0,7.920266893673044,27.15091109275818
3.380187196781974,1.8328445452931719,10.150833817233483
1.5041951133890155,0.0,1.5041951133890155
0.0,8.13354061181486e-06,2.384185791015625e-05
4.722415152837396,3.4778804302545878e-06,22.438010384795632
5.400769002419629,0.0,17.89675024235415
2.931418334355118,0.0,7.499718948276074
19.58655966539955,1.101485623481043,20.688045288880595
1.5915884870275996,0.09191227733028393,7.809258309429823
2.7720402474118897,0.0,6.2714210276107485
0.1649113693021732,2.2103228241910524,1.0038555814812786
0.0,1.0904612192457597,1.3273978212346802
2.663853979921226,0.0,2.663853979921226
3.413947862534704,0.4083491706471425,34.20228866922839
2.054418878952749,0.0,4.081894478073241
6.978780949339443,0.0,2.2129474485683835
7.062735979863809,2.001502142470494,10.321802966964183
3.057477720619614,7.583058840294237,37.473234214994775
2.9064861729572504,1.527508688538665,44.63390288088764
0.0,5.6296706199646,5.6296706199646
3.9030063390746106,0.0,14.927957452676255
4.741345515265409,2.611719313325423e-06,13.814116064812936
4.657195933227453,3.729960394286082,12.72392754756247
1.8865807964465426,0.0,1.8865807964465426
7.836470710118308,2.8084050250369232,20.205513736092776
3.2601168470101896,0.8593352754953488,14.120526381210825
8.37151309295368,1.6678476860015153e-06,24.40066398148092
7.093577427597316,0.2653458064338804,19.666279732493084
6.070108790008925,2.4674418326455525,18.3269767804683
3.067014985763581,0.0,3.067014985763581
2.411588718501126,2.554391405632672,5.164631587984432
5.811747386348925,0.8705435673669069,15.317155968115241
2.2915020234368124,1.9862193844976477e-06,3.012168807089073
2.7751220654920683,0.0,2.7751220654920683
6.861774640067713,1.1116679796454394e-06,22.218478044019733
6.777135651658556,0.0,20.475743307464725
4.29995953009302,1.641913410840738,85.58445115943078
6.662212937619383,0.2911439769485541,66.33186235674174
5.754343123305046,0.0,5.754343123305046
2.603256497290851,0.0,7.882786978316979
0.7356652576024187,1.714697140827009,107.80713059252818
4.118068112364227,4.567265401169829e-07,31.28127133165133
4.991137897126028,3.4550075001065587e-07,90.1126782900525
8.435613680474518,3.3622644302122943e-06,10.101501915034683
4.9014191009318715,0.8414945444345483,41.71244171027207
2.2442612093930308,2.198904854745731e-06,2.2442753292268405
4.133401754922217,9.632328469832065e-07,21.336126801778605
2.47154549715853e-06,0.0,6.994802971709376e-06
2.826086193321925,0.8263424891322557,nan
1.8554453659951233,5.2213907762631155,4.932193442710293
8.36297869682312,0.0,16.72595739364624
0.0,4.584146653062617,4.584146653062617
2.1302658978135303,0.2276732480943332,4.10033192430447
2.2033564628901248,1.078318370866284e-06,28.033155807674195
2.202417027816729,3.677358992241064,25.883717837471696
2.8599688329749333,1.2733136224921007,6.606199899447423
6.998181015857846,6.210260837634976,69.90534757984139
1.9052027588478817,0.0,2.4105285167452477
4.2204838699043865,7.570559674263697e-07,8.794893634598868
0.7770514038134313,0.44701690594321664,2.4414460793559667
1.7856064596627133,0.6296969116716093,2.4153033713343226
0.0,5.32070558121594,0.0
5.240536689283882,0.0,56.273083065723156
6.2245406767604265,0.8597247371919866,21.23900717618564
0.855185680282106,2.238168677341624,3.09335435762373
3.219451097299345,7.073218749128135,19.740570446537195
8.145185876775294,3.215711605743291,22.29620403159085
3.3573909001342694,1.984897179744317,5.342288079878586
3.302122706687026,0.7163393123252625,9.496740490826205
1.4125708282343923,0.0,0.0
6.910612649877184,2.284999301541571e-06,14.81361225036098
1.5334498664727148,0.6586164939476901,6.523275617850601
0.0,3.2595214832390824,3.2595214832390824
5.022536270408675,0.5667072269782037,34.9143373734281
4.165936479014436,0.20622196335477502,14.630706578978836
5.268754277914972,1.6701423820928076,6.513358084961352
6.434700532173562,1.6851593424597073,11.630342179235289
3.0032524850244594e-06,2.961308897686029,20.3009704292612
3.7225194701106994,1.1768054575431108,11.091315070872117
3.8566803292502616,0.20241832248381925,62.66002241863281
3.882500852942478,0.0,23.544444688165214
1.883121891591574,3.292729492519462e-06,3.0298637627933678
2.7670791269694917,0.0,3.824202237518601
6.890968513646973,0.4106931721795895,13.891097221914983
1.5551065302771705,1.848144849086892,10.435459666009194
7.060459364675144e-06,4.489024413651897,7.00454308071857
7.621138694565955,0.0,7.621138694565955
3.520573154340709,0.80689772110108,3.520573154340709
3.1557624940582802,5.814586740972299,5.774742607327373
1.5386234227330091,2.1188148284000508,12.662341090793705
8.935601607033448,0.4103549487356421,9.34595655576909
0.8123976648283464,2.0966084000181713,1.0302232880556331e-05
5.1007086064780225,1.1235791783229137,16.750854990777533
3.1452276519272235,0.11562634776940679,15.962036118823619
0.0,1.8452107906341553,1.8452107906341553
4.32617786857971,1.286286046749403,20.564328334853073
2.7664025630704154,2.453618714218725,5.22002127728914
3.8621309502537935,0.5173856374193126,38.24659739991385
2.047851300217892,2.2698855890656024,20.641295725649943
1.1399765948405458,2.7677493530460993,11.915070023240757
5.9780208853860195,1.0007106893250461,13.259557984557816
4.859601155288031,0.6241886042464377,169.96085779713542
1.3777580699527833e-06,14.18892136092299,21.58062232271962
3.8162744361113727,5.543463256121436,72.71449036852978
6.5329152875182,6.609565394851295,49.105694292073935
1.6849417231887553,0.6659753310891756,5.882474375826392
2.6403563931554044,3.3513365688314534,5.991692961986858
2.2471558977760315,5.787180659573345,8.664317220673622
2.22879801946475,5.189204209700674,42.97796285244142
2.185850890991807,1.4222242787892192,4.422509577423279
7.574708464876418,2.2623926426175303e-07,2.180810855275971
7.133690697255254,0.6001191177470631,17.36302414122168
1.9572435369701222,2.5008676118288986,25.674997522685963
4.6907395012332245,2.9786825885147916,12.665614026292204
2.012775016009434,0.0,4.373436534631583
3.465572933515081,3.254119473035245,6.719692406550326
0.0,2.4849236011505127,2.4849236011505127
1.9073700496540065,10.205205024317141,nan
0.0,3.059970829016101,4.219067096710205
0.0,2.550414100805394,2.550414100805394
1.2924018709919571,0.0,2.0594507798412964
0.0,7.261467997787998,7.261467997787998
0.0,5.054617650510178,5.054617650510178
4.191419674112512e-06,7.77417781325198e-06,2.6501484419223538e-05
0.0,12.991781624530153,10.591288939971784
1.76883286531537e-06,3.290510456596231,3.2905122254290964
6.308706996896926,2.6015199823816623e-06,9.94144014396009
2.9874079230299424,2.8886174751355185,8.7186446726873
1.1367589493218861,13.559088206114087,10.137950326504612
1.4345091473679983,7.70696782441811,51.298208405506884
9.798660146501462,2.1556536507571007,26.16184526560521
2.638738493020415,6.17248980439992,37.011054692734746
0.565511371661005,4.481698227586596,16.490573770061598
3.636757880869368,4.350644559612616e-07,9.043869592402363
4.858768880950176,1.4971359202594562e-06,5.923117170562379
4.073701157880126,4.2257513933057505e-06,41.79639065642724
4.883806195604449,1.6011414246201204e-06,18.43682664639403
4.07211066786547,1.2223809024596681,42.92096383634289
8.915985535495443,1.9347669227603632,81.16567880002864
14.68911578891596,2.814162133468712,59.293953594218124
6.941600543018444,2.880064793799201,9.821665336817645
3.966790673442998,3.990043847856443,5.719701086141172
19.328184135027087,1.7066865411362537,18.331007286776916
5.860267924393542,2.8786975139621855,13.58701828269493
8.5337089696442,0.8841353467961255,24.435561091885074
2.203109847595887e-06,3.764976674192845,8.596110992816484
1.1298441190557655,1.4206508978337338,10.071751528903118
4.449041500719431e-06,2.294787878715405,3.7079003353433713
4.264070996864911,2.8568785494776376,13.792669267723745
3.5441289327927663,1.669617606094722,21.154775657281803
4.008353050890531,3.0336252623586644,7.041978313249196
3.027823663919445,3.0808543991634862,5.318622472146114
3.4400436381160504,1.4966785533278841,18.64544390300467
8.156408654048048,6.918855218033041e-07,32.77532606900958
1.5124274406530573,1.463740328694669e-06,8.517015069240238e-06
14.26030617882193,0.3992383974773591,14.65954457629929
3.7584508114913904,1.9841365502024573,11.4952391534918
5.482972326274441,0.35563485807554784,12.74380440301046
5.1789666437727995,0.0,22.649139580629615
1.758101934434162,6.4577364359647,25.944245552276648
6.544110681796557,0.0,2.0619272481801647
5.459879029704818,0.0,13.245846100865636
3.2002322467348256,2.6481387549199455,14.462221985087599
5.099039072966178,1.0977780562494117,32.931213019952786
0.4283786314019323,2.2018146054287557,20.33098525231167
1.038198348080346,2.24361321772055,4.012823104858398
2.9058741750480888,1.883031377735705,8.154940331510609
13.415346937651652,0.0,30.653161696515326
12.4048104176856,3.046110056900385,36.220528495368455
3.709815212990668,1.6553678684808366,35.220421608356105
2.42330891163844,1.0423987290484187,5.058498295538208
7.947404424067464,0.7056385451463419,35.78701445028862
6.441345889869285,1.4015548870537704,11.724678603168018
9.18315541360881,3.6068784699567837,85.9038712206798
2.71483925969927,4.365809540380289,8.971748081508307
2.5977009025341142,3.3121748667979176,5.367118866090348
3.7164382912684815,2.8790904525093755,14.866449023920598
2.859113056136609,0.0,12.600109591652211
3.405119360127714,0.9323481066377093,21.108300560464635
4.525483988035873,1.6458710306477373,15.199571814336228
3.4370767625139766,0.9931375782110553,12.084147304879012
6.075405020253521,0.0,nan
5.943424350695375,3.3239323121015936,9.673442228025412
4.738232979156919,4.488666603634069e-07,8.476956501280434
4.373690630831821,3.7419262363505235,66.28884509675147
5.620460121943062,1.6095996903115524e-06,16.670790253481197
5.926010034005075e-06,3.965340308845203,3.8173278594187767
3.599508892016543,0.0,3.599508892016543
6.511896432417176,0.27760423993747296,7.526804164060243
4.692907099423556,3.199890695442381,7.892797794865937
8.079420948118889,0.0,18.5765690255949
2.9579683386047915,1.840953878658247,nan
2.9574174059430915,5.336536652205903,16.091415806272163
6.3274420837560825,3.091402039200749e-07,24.846510553602275
5.054118925250201,6.13598303078708,22.111274561038336
2.623863691987795,2.6857440992197286,15.656827263887765
5.008691127899841,1.4486514001144615,59.83450015235667
2.233244274379868,2.58804744875575,27.434996262246443
4.89087972671122,2.316878803871161,12.422533213499346
5.409685165646859,1.399992863382569,13.229193071218718
0.0,6.474545485269793,17.66698220584875
2.858232539220594,5.127390794275279,38.57975821780294
5.197487838329525,5.246822515035767,22.797962069060883
1.0768170732658642,5.508654246409675,6.5854713196755394
5.418480364387314,3.5207792969350824,8.939259661322396
4.47380068717016,6.232865676249484,20.293758344266315
3.2204017525114415,1.0004006674950963,4.220802420006538
8.936982933486332,1.251169121719063,7.14767315869768
1.6550495807318228,4.157631908843308,27.331109858196843
1.7434844788297377,3.840067529559322,22.14014507585054
2.01551940061087,4.669038895089666,8.638846734495369
3.499018551826493,2.7645161097856876,6.26353466161218
2.3443898396707294,1.677994759361452,26.781584240186476
3.000528377078131,1.3327622499091392,43.47279072275436
5.846015998064919,0.8552914627083509,43.07702666199922
3.9810039756738056,0.0,5.580529537423762
5.248070038904299,1.4432216808292473,21.565244131611905
4.066277874421596,0.4886419113141334,4.55491978573573
6.170877829141288,0.0,9.543389933972083
5.642402455831686,0.3623433160264917,31.01141106808864
2.506188102872862,2.290229351525876,9.510023956898154
1.4859323545451206,3.0712373558374155,7.816909654142808
3.9155589244491833,1.3696357744007712,14.139348368068896
2.6831308975174224,0.6208419202757324,1.6675216040506098
0.5811779668823768,5.839391165829371,30.032221391575767
4.588012605599958,5.096459826143738,9.684472431743696
3.8850811884631056,4.957147677523471,38.4103286440647
3.405486034797588,3.2771272828635363,6.682613317661124
4.483068831381898,0.19983122261175176,9.922758298892377
6.583463326730481,1.4658812312736607,63.437344089533276
3.062803989331734,3.9300210625144407,8.426373862265446
1.1014991810339465,5.073429148153679,11.539685016970633
0.870702516491533,3.8226954354237765,22.148540681735156
8.303926739287327,1.4236780283000898,29.536858609088867
6.155280576721189,2.50395645464135,48.70110227040014
10.255111358103461,3.8551102597264495,57.84955617852523
1.138985719383097,5.243132947796144,6.382118667179241
5.4298567756397,2.4773698256601713,45.268428778821956
1.5460696994031677,6.157837595888908,5.977353626620921
2.505222642457258,0.0,3.7363592181421215
2.2516537781383015,2.520010151625024,11.463542963805683
2.80009632884025,6.767296423474447,18.775157877324638
0.0,7.517151270372862,35.14532446861267
3.136368761736077,7.892557090653742e-07,8.706730641696952
2.2583169288158516,0.7414649244764212,9.1153117913304
3.770649879836689,0.0,3.92902937449143
2.4748780622650615,1.1964968889786158,8.031863576877262
3.5352373909747903,1.8539592339662492,6.567037697608277
3.5227566920939672,3.946060899267731,24.56638610332459
8.164289506787023,0.41936274905178306,63.209350908387705
4.184546260740659,0.0,39.26448486071902
0.24172404798185748,10.244869332364125,4.797313809990737
2.1822660459716743,5.45233799465487,7.651324423248255
5.119507759525198,2.0898659583863592,8.161990171203096
4.737870351838271,1.102472256275572,30.352221118103245
0.5060599751517847,5.097805232167968,5.603865207319752
6.6359691682771595,0.17598006671351685,16.544782402728046
7.683215952356412,3.7009390992568454e-06,7.683219653295511
4.818573634870952,7.857392097099801,25.508369645763327
4.2503420683683,2.0473478454258394,6.73522024605734
4.028326122413983,1.6831395832882676,42.619721111619164
3.7504168330716925,0.0,3.7504168330716925
3.821512457401553,0.0,6.889330510338317
4.4665472509045046,0.0,8.40152825905961
1.322648147418711,9.059843180082534e-07,11.004995725464228
1.709813715634398,1.0120194792397277,19.331565339412194
2.9702232315994386,0.0,8.404623124987472
0.7242560735448195,0.7854994168808729,11.784905508896644
6.877455987003739,0.11918279023893612,8.949926871442043
3.4405574708465645,0.0,6.66442374026755
2.282517722584781,1.6361183046390952,11.77245917732171
6.02391275544371,0.317233664803814,5.271162438238505
8.809077861925944,0.08397955474668217,49.45418602245134
4.3519247031924895,1.8183570081159497,30.31869110036858
0.0,3.322691826999685,3.322691826999685
2.9925288974311544,1.7397594467935802,17.52995949730667
3.1158732697129308,0.0,8.03954530388885
4.388607792225173,0.0,17.454845772552975
3.4175418268769837,2.8129292714642546,6.6467052655612955
2.2672903003056493,3.043197028094034,10.82070617453723
2.131549838938749,1.095934280229601,2.699077767273544
2.7304394319635596,3.986264581112132e-06,6.633736969977279
4.434349609959425,5.377521986183682e-06,6.975592118011133
2.5138767077574857,5.346181677599916,15.063673640245625
2.6951619288165785,2.5293027548287016e-06,2.6951763790482883
0.556545990910612,1.774573736008062e-06,2.930294715541477
0.07790065931306014,4.15724617408266,8.922903515786565
4.275812423054126,1.680740598886913e-06,20.127323525748167
4.078755884784056,0.0,24.576571019676713
4.399238890172791,4.066355717632862e-06,7.672161325356041
0.7450782769390134,3.871998223410524,4.245794923482575
1.7339879115710852,8.337545775589497e-07,3.1653127199069377
2.6946476860653634,6.412773068013118,126.01058266092222
5.413291865230516,0.6896306926269935,19.652035324954902
2.429171839995147,1.0542885044649417e-06,2.5056835979209944
2.7895596873547355,2.507131698080892,10.098027296038278
1.8770667012945426,4.300592912820662,6.177659614115204
2.0310097749946068,1.8397987549966217,42.68391914306218
2.209573344424224,1.8185713400779307e-06,2.611653686285673
6.679263167463538,0.0,11.388099226404668
2.7827079135580606,0.829478448931156,10.02951416665991
0.44368536721419166,0.0,0.44368536721419166
3.402717774004011,1.7267354079076858,49.251960001507626
3.9537908180039296,2.556701801334866,29.436935756178194
2.504907995809298,0.0,2.504907995809298
13.818784269717284,2.2634197307861488,39.427074438023624
2.332499926163055,9.006006657550689,22.691943883893156
2.829852482128278,0.0,6.460865721155059
3.559309544644725,1.585241287469561,5.402121841615315
2.4801155317607853,0.8094079920933994,6.9350259329504755
2.2718037743976716,0.9397444572181598,11.743019840688865
1.7859769242006394,0.0,3.039848062320039
5.495699321025039,3.1562452958028797,8.651944616827919
1.591756056133526,0.0,1.591756056133526
3.482195517210014,0.48542858430223623,20.233915401927895
6.0450423695100035,0.0,6.0450423695100035
1.3976480032318668,0.6101868637288304,4.036700771828712
1.421242578239777,0.0,nan
1.526867757555789,5.240020459727107,11.252417345965895
2.5548710807872967,2.7327824492201833e-06,6.016575968478179
6.35835753765642,0.0,10.406427194188392
3.4157302720486253,4.129676942648928,9.576182566980348
3.1357272100426936,2.654109137982764,5.7898363480254575
0.0,2.7387506686782905,2.7387506686782905
0.0,9.107931313103105,9.107931313103105
3.6064388905940943,2.755929505292779,60.99103544942771
5.370861832644547,2.8136770636966606,21.006484386054815
0.0,0.0,0.0
2.176592731652509,1.4195233103306064,7.198014841529504
3.9871866954363413,0.3894885380430364,25.804522093825852
5.748655464490008,1.9656615782063764,42.538620475499805
3.238621020963225,0.0717709845610343,79.28352167827215
1.207424271860387,0.8139072658454088,2.2683614775419363
5.983458043717571,0.4456734265223533,20.721879664320802
4.938958826397943,0.9632575151788361,21.998169836200276
4.642506942367396,1.819346716193692e-06,15.680767430831603
1.4234646475479853,3.538725605192042,3.342859948708931
3.9275587619812065,2.154968183061404,51.19636393622423
2.0813632749846724,1.2671483015749263,31.031577305909515
6.286098229690654,0.0,11.779204368299713
0.0,3.2019615173339844,3.2019615173339844
2.0111103639943053,3.090426108633574,16.216058345694506
4.176267662626543,0.41304961444561655,29.623264025223264
3.362656676686098,0.04160010948806964,19.596853179048892
5.337202165783181,4.600940274581546,9.938142440364729
6.511620880401111,4.697335438109198e-06,10.0688746604285
2.690347623171221,2.47439959403826e-06,5.248827498881855
7.130541486946057,0.0,7.130541486946057
2.2848167252132545,0.9214951578039767,7.4356373415154735
1.8252304703219122,0.6966376400675527,16.671480701457238
2.371161527254193,2.9331556532422907,5.304317180496484
9.557047430044925,0.0,9.557047430044925
2.3331889409421867,1.3388738907278295e-06,3.8270365830684288
0.0,0.0,0.0
10.264815871413049,2.798487996990434,13.063303868403484
6.11839378560846,1.9544603549177137e-06,17.68203411476477
4.895589553887244,2.779776379999767,31.74741395929886
1.051332595250858,0.7017774727856545,nan
1.7578944742332618,1.059590354839404,3.4296478039440004
2.49436631068088,0.0,0.0
8.730908363752093,1.023836546093399e-06,30.50653970240085
1.9023254493182384,1.3607931465128192e-06,8.016733448041544
5.707077808061186,2.430538575780328,22.3206250546484
0.0,2.6243682575273413,5.166733264923096
0.0,6.0017762990310395,6.0017762990310395
0.29186538823523317,1.847828647642156e-06,1.3073623885305525
4.385785669779771,0.0,22.292681639674875
3.1396078836285954,1.5031304897732818e-06,3.139615347223563
4.618433333942804,1.587366497229064,6.205799831171868
2.3065506795424016,0.900934863827665,23.034575406917767
8.655455516649836,0.0,14.942876895112535
1.0100821932186668,2.278966351396315,35.21200272184822
3.013535632410878,2.0692280037144273,5.082763636125305
6.608810119757872,4.122853433271219,50.11339640325068
0.0,2.055162191390991,2.055162191390991
7.216890430027655e-06,1.92151629073006,1.0712505175547968e-05
5.60721073604841,0.0,33.11333289257961
1.1710693391254883,0.0,1.1710693391254883
1.2805369794058157,4.3580582285816245,5.63859520798744
3.8256974151780527,2.8338627677178936,118.03934733619639
1.4046518729330266,0.0,3.320310040927371
9.070627091934254,0.21702888457469838,22.92547882734542
4.290842605639089,0.6996181637803187,10.095214052446726
10.489527231261242,0.3490731556325772,27.236004705804895
6.109676613492825,0.5108735985674555,42.39388319962576
5.289577739004236,0.0,11.571471272469779
1.6795760121453198,2.1854888015139703e-06,2.3652486654953355
6.913373763382479,1.5299116482179065e-06,11.382060390739667
0.6782023947687217,3.1578098035384414,62.62572942957784
5.0363307732896985,0.4396498138533092,18.40083044261537
1.2541784159915392,2.4564352395369715,8.849769915456793
3.791728493374788,0.0,10.000930053570276
5.797584923437244,0.40020015007800486,5.377047070122659
1.3728653314763608,1.3227888913248786,2.6956542228012395
4.3405152248972545,1.5438223412198973,18.3560306660655
1.7028283542061433,2.4975123845623894,15.41003193075736
1.089334983298399e-06,0.9586565634648783,3.255489119988586
4.05550689879777,0.8211869044970239,63.587406561074324
4.636257882272,0.11822727940282149,29.334410534302066
1.5135763534805569,0.0,6.539484945985214
1.2735960490630314,0.0,3.04281719416314
2.3687520692599535,2.3349175498718606e-06,21.93143091891388
0.8208968146895473,4.913700489951814e-06,2.0680396901116733
3.376499456637611,1.1103773919684738e-06,7.808232311090856
3.101804382043629,2.1587642776294262,20.92433627874815
0.4694772432377521,2.620338821871262,6.117060562782321
1.3224832036234477e-05,0.0,1.3224832036234477e-05
3.2854491864901254,4.51676482561798,18.811742292231713
2.240848252634783,0.0,10.049610153879177
0.21544818792072315,1.2139508198104705,1.3558320753877213
5.659461993351942,2.5370815014581415e-07,23.836239463419453
